,Trial index,Stim frequency,Stim AM rate,Category,Response,Task,Right licks,Left licks,Choice rate,dprimes,Timeline events,Flagged,Easy
0,0.0,6000.0,0.0,-1,1,0,"[False False False False False False  True False False False  True  True
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0, 0, 0]","[0, 0]",0,False,False
1,0.0,6000.0,0.0,-1,0,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[1.0, 0.0, 0.0]","[nan, 0.0]",0,False,True
2,1.0,1500.0,0.0,1,1,0,"[False False False False False  True  True False False False False False
 False False False  True False False False False  True False False False
  True False False  True  True False False  True  True False False False
 False False  True False False False False  True False False False  True
 False False False False False False False False False  True False False
 False  True False False False  True  True]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.5, 0.0, 0.5]","[nan, 0.0]",0,False,True
3,2.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False  True False False False  True False False False False
  True False False False  True False False]","[0.6666666666666666, 0.0, 0.3333333333333333]","[0.0, 0.0]",0,False,True
4,3.0,1500.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False  True False
 False False False  True False False False False  True False False False
  True False False False  True  True False False False  True False False
 False False  True  True False False  True False False False False False
  True False False False False False  True]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.5, 0.25, 0.25]","[0.0, nan]",0,False,True
5,4.0,750.0,0.0,1,1,0,"[False False False False False False False False False False False False
  True False False False  True False False False False  True False False
 False  True False False False  True False False False False False  True
 False False False  True False False False False False False False False
 False  True False False False False False False False False False False
 False False False False False  True False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.6, 0.2, 0.2]","[0.8614515429653226, nan]",0,False,True
6,5.0,750.0,0.0,1,1,0,"[False False False False False False  True False False False  True False
 False False False  True False False False  True False False False  True
 False False False False  True False False False False False False False
 False False False False False False False  True  True False False  True
  True False False False False False  True False False False  True False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.6666666666666666, 0.16666666666666666, 0.16666666666666666]","[1.3489755673346382, nan]",0,False,True
7,6.0,1500.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False  True False False False  True  True False False
 False False  True False False False  True False False False  True False
 False False False False  True False False False  True False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.7142857142857143, 0.14285714285714285, 0.14285714285714285]","[1.6832381817308146, nan]",0,False,True
8,7.0,1500.0,0.0,1,1,0,"[False  True False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False  True False
 False False False  True False False False  True False False False False
  True False False False  True False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.75, 0.125, 0.125]","[1.9348386864218154, nan]",0,False,True
9,8.0,750.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False  True False False False
  True False False False False  True False False False  True False False
 False  True False False False  True False False False False  True False
 False False False False  True False False False False False False False
 False  True False False False  True  True]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.7777777777777778, 0.1111111111111111, 0.1111111111111111]","[2.135136527393951, nan]",0,False,True
10,9.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False  True False False False  True False False False False
 False False False False False  True False False False  True False False
 False False  True False False False False  True False False False False
 False False False False False False False False False False False  True
 False False False  True False False False False False False False False
 False False False False False False False]","[0.8, 0.1, 0.1]","[2.300694208940575, nan]",0,False,True
11,10.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False  True False
 False False False  True False False False  True  True False False False
  True False False False False False False False False False  True False
 False False  True False False False False False False False False False
 False False False False  True False False False False False False False
 False False False False False False False]","[0.7272727272727273, 0.18181818181818182, 0.09090909090909091]","[2.300694208940575, nan]",0,False,True
12,11.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False  True False False False False False  True False False False  True
 False False False False False False False False False  True False False
 False  True False False False False False]","[0.6666666666666666, 0.25, 0.08333333333333333]","[2.300694208940575, nan]",0,False,True
