,Trial index,Stim frequency,Stim AM rate,Category,Response,Task,Right licks,Left licks,Choice rate,dprimes,Timeline events,Flagged,Easy
0,0.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False  True
 False False False  True False False False  True False False False  True
  True False False  True False False False  True False False False False
 False False False False False  True False False False False False False
 False False False False False False False  True False False False False
 False False False False False  True  True]","[0, 0, 0]","[0, 0]",0,False,False
1,1.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False  True False False False False False
 False False False False  True False False False  True  True False False
  True  True False False False  True False False False False  True  True
 False False  True False False False False False False False False False
 False False  True  True False False  True  True False False  True  True
 False False False False False False False]","[0.0, 1.0, 0.0]","[0.0, nan]",0,False,True
2,2.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False  True False False False False  True
 False False False False  True False False  True  True False False False
 False False False False  True  True False False False  True False False
 False False  True False False False  True False False False False  True
  True False False False  True False False False False False  True False
 False False  True False False False False]","[0.0, 1.0, 0.0]","[0.0, nan]",0,False,True
3,3.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[ True  True False False False  True  True False False  True  True False
 False False False False False False  True False False False  True False
 False False False False False False False False  True  True False False
 False False  True  True False False  True  True False False False False
  True  True False False False  True False False False False False False
 False False False False False False False]","[0.0, 1.0, 0.0]","[0.0, nan]",0,False,True
4,4.0,1500.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False  True False False False False False
 False False False  True False False False False  True False False False
  True False False False  True  True False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.0, 1.0, 0.0]","[0.0, nan]",0,False,True
5,5.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False  True False False False
 False False False False False  True False False False  True  True False
 False  True  True False False False False False False False False  True
  True False False False False False False False  True False False False
 False False False False False False  True False False False  True  True
 False False False  True False False False]","[0.2, 0.8, 0.0]","[nan, nan]",0,False,True
6,6.0,750.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False  True False False False False  True False False
 False False  True False False False  True]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.16666666666666666, 0.8333333333333334, 0.0]","[nan, nan]",0,False,True
7,7.0,1500.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False  True False
 False False  True  True False False False False  True False False False
  True False False False False False False False False False False False
 False False False False False False False  True False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.2857142857142857, 0.7142857142857143, 0.0]","[nan, nan]",0,False,True
8,8.0,1500.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False  True False False False False False False False False False
  True False False False  True False False False False False False False
 False False  True  True False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.375, 0.625, 0.0]","[nan, nan]",0,False,True
9,9.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False  True  True False False False
 False False False False False  True False False  True  True False False
 False  True False False False False False  True False False False False
 False False False False False  True  True False False False False False
 False False  True False False False  True False False False False False
 False False False False False False False]","[0.4444444444444444, 0.5555555555555556, 0.0]","[nan, nan]",0,False,True
10,10.0,750.0,0.0,1,1,0,"[False False False False  True False False False False False False False
 False  True False False False  True  True False False False  True False
 False False False False False False False False False False False False
 False  True False False False False False False False  True False False
 False False False False False False False False False False False  True
  True False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[nan, nan]",0,False,True
11,11.0,750.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False  True False False False False False False False False  True
 False False False False  True False False False  True  True False False
 False False False False False False False False False False False  True
 False False False False False False False  True False False False False
 False False False False False  True False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.45454545454545453, 0.5454545454545454, 0.0]","[nan, nan]",0,False,True
12,12.0,1500.0,0.0,1,1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False  True False False
 False  True False False False False  True  True False False False  True
 False False False False False False False  True False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.5, 0.5, 0.0]","[nan, nan]",0,False,True
13,13.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False  True
 False False False False  True False False False  True  True False False
  True  True False False False  True False False False False False  True
 False False False  True  True False False False False False  True False
 False  True  True False False False False]","[0.5384615384615384, 0.46153846153846156, 0.0]","[nan, nan]",0,False,True
