,Trial index,Stim frequency,Stim AM rate,Category,Response,Task,Right licks,Left licks,Choice rate,dprimes,Timeline events,Flagged,Easy
101,83.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False  True
 False False False False  True False False False  True  True False False
  True  True False False  True  True False False False  True False False
 False  True  True False False False False  True  True False False False
  True  True False False False False False  True False False False False
 False False  True False False False False]","[0.32, 0.68, 0.0]","[2.300694208940575, -0.1475824606895068]",0,False,False
102,84.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False  True  True False False False  True False False False  True
  True False False  True  True False False False  True  True False False
  True  True False False False False  True  True False False  True  True
 False False False  True False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False]","[0.32, 0.68, 0.0]","[2.300694208940575, -0.1475824606895068]",0,False,False
103,85.0,750.0,0.0,1,1,0,"[False False False False False False False False  True False False False
  True False False False False  True False False False  True  True False
 False False  True False False False  True False False False False  True
 False False False  True False False False False False False False False
 False  True False False False False False False False False False False
 False False False False False  True False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False  True False False False False False False False False  True
 False False False  True False False False False False  True False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.32, 0.68, 0.0]","[2.300694208940575, -0.1475824606895068]",0,False,False
104,86.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[ True False False False False False False False False False False False
 False False  True False False False False  True  True False False  True
  True False False False  True False False False  True  True False False
 False  True False False False False False  True False False False  True
  True False False False False False False False False False  True  True
 False False False False False False False]","[0.36, 0.64, 0.0]","[2.4412761378064363, 0.0]",0,False,False
105,87.0,3000.0,0.0,-1,1,0,"[False False False False False  True False False False False  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[2.4412761378064363, 0.0]",0,False,False
106,87.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[ True False False False False False False False False  True False False
 False False  True False False False  True  True False False False  True
 False False False  True False False False False  True False False False
 False  True  True False False False  True False False False  True  True
 False False False False False False False False False False  True False
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.0]",0,False,False
107,88.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False  True False
 False False False  True False False False  True  True False False False
  True False False False False  True False False False  True  True False
 False  True  True False False False False  True  True False False False
 False False False False  True  True False False False False False  True
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.31462117104709175]",0,False,False
108,89.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False  True False False False  True False False False False  True  True
 False False  True  True False False  True  True False False False  True
 False False False  True  True False False False False  True  True False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.31462117104709175]",0,False,False
109,90.0,1500.0,0.0,1,1,0,"[False False  True False False False False False False False False  True
 False False False False  True  True False False  True  True False False
 False  True False False False False False False False False  True False
 False False False False False False False False  True False False False
 False False False False False  True False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False  True False False False False False False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.6372783160801316]",0,False,False
110,91.0,750.0,0.0,1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False  True False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.6372783160801316]",0,False,False
111,92.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[ True  True False False  True  True False False False  True  True False
 False  True  True False False  True  True False False False  True  True
 False False False False  True  True False False  True  True False False
 False  True  True False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.31462117104709175]",0,False,False
112,93.0,1500.0,0.0,1,1,0,"[False  True  True False False False  True  True False False False  True
 False False False  True  True False False  True  True False False False
 False False False False False False False False False False  True  True
 False False False False False False False  True False False False False
 False False  True False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False  True False False False False  True False False False
  True False False False False False False False False False False False
 False False False  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[1.5294172755398876, 0.31462117104709175]",0,False,False
113,94.0,750.0,0.0,1,1,0,"[False  True False False False False  True False False False  True  True
 False False False  True False False False  True  True False False False
  True False False False False False False False  True  True False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False  True False False False False
  True False False False  True False False False False False False False
 False  True False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[2.4412761378064363, 0.31462117104709175]",0,False,False
114,95.0,750.0,0.0,1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False  True False False False
  True  True False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[2.5630985764077403, 0.5066938613135554]",0,False,False
115,95.0,750.0,0.0,1,1,0,"[ True False False False  True False False False False False False False
 False False  True False False False  True False False False  True  True
 False False  True  True False False False  True False False False False
 False False  True False False False False False False False  True  True
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False  True False
 False False False False False False False  True False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.36, 0.64, 0.0]","[2.4412761378064363, 0.31462117104709175]",0,False,False
116,96.0,1500.0,0.0,1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False  True  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[2.5630985764077403, 0.5066938613135554]",0,False,False
117,96.0,1500.0,0.0,1,1,0,"[ True False False False False False False False  True False False False
 False  True False False False  True  True False False  True  True False
 False False  True False False False False False False False False False
 False  True False False False False False False False False False False
 False False False  True  True False False False  True False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False  True False False False False  True False
 False False  True False False False  True False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[2.5630985764077403, 0.5066938613135554]",0,False,False
118,97.0,750.0,0.0,1,1,0,"[False False False False False  True False False False  True False False
 False False  True False False False  True  True False False False  True
 False False False  True False False False False  True False False False
 False False  True False False False False False False False False False
  True False False False  True False False False False  True False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False  True
 False False False  True False False False  True False False False False
 False False False False False False False False False False False False
  True False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[2.5630985764077403, 0.5066938613135554]",0,False,False
119,98.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False  True  True False
 False False  True False False  True  True False False False  True False
 False False  True False False False False  True  True False False False
  True False False False False False  True  True False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[2.5630985764077403, 0.5066938613135554]",0,False,False
120,99.0,6000.0,0.0,-1,1,0,"[False  True False False False False  True False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[2.5630985764077403, 0.5066938613135554]",0,False,False
121,99.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False  True
 False False False False False False False  True  True False False False
  True  True False False  True  True False False  True  True False False
 False  True False False False  True  True False False False False  True
  True False False False  True  True False False False False False False
 False False False False False False False]","[0.44, 0.56, 0.0]","[1.8169135474117328, 0.3600244797379033]",0,False,False
122,100.0,1500.0,0.0,1,1,0,"[False False  True False False False False  True False False False  True
  True False False False  True  True False False  True  True False False
  True  True False False False False False False False False  True False
 False False False False False False False False  True False False False
  True False False False  True False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False  True False False False False False False False False False False
 False False  True False False False False False  True False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.4, 0.6, 0.0]","[1.6832403249694212, 0.5066938613135554]",0,False,False
123,101.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False  True  True False
 False False  True  True False False  True  True False False  True  True
 False False False  True False False False  True  True False False False
  True False False False False  True  True False False False  True False
 False False False False False False False False False False False False
 False False False False False False False]","[0.44, 0.56, 0.0]","[1.8169135474117328, 0.7322121668315051]",0,False,False
124,102.0,1500.0,0.0,1,1,0,"[False  True False False False False  True False False False  True  True
 False False False  True False False False  True  True False False False
 False False False False False False False False False False False False
 False False False  True  True False False False  True False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.44, 0.56, 0.0]","[1.8169135474117328, 1.1318967437115721]",0,False,False
125,103.0,750.0,0.0,1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False  True False False False  True  True False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[1.9348409100817299, 1.472630473950306]",0,False,False
126,103.0,750.0,0.0,1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False  True False False False False False False False False False  True
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.44, 0.56, 0.0]","[1.8169135474117328, 1.1318967437115721]",0,False,False
127,103.0,750.0,0.0,1,1,0,"[ True False False  True  True False False False  True  True False False
 False  True False False False  True False False False False False False
 False False  True False False False  True False False False False False
 False False False False  True False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False  True False False False  True False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.44, 0.56, 0.0]","[1.8169135474117328, 0.7322121668315051]",0,False,False
128,104.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False  True False False False False  True False False False  True
  True False False  True  True False False  True  True False False  True
  True False False False  True  True False False False False  True  True
 False False  True  True False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[1.9348409100817299, 0.5867619998972957]",0,False,False
129,105.0,750.0,0.0,1,1,0,"[False False False False False False  True False False False  True False
 False False False  True False False False False  True False False  True
  True False False False  True False False False  True  True False False
 False False False False False False False  True False False False False
 False False False False  True False False False False False  True False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
  True False False False  True False False False  True False False False
 False  True False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.44, 0.56, 0.0]","[1.8169135474117328, 0.7322121668315051]",0,False,False
130,106.0,1500.0,0.0,1,1,0,"[ True False False False False  True False False False  True  True False
 False False  True False False False  True  True False False False  True
 False False False False  True False False False  True False False False
 False False False False False False  True False False False False False
 False False False  True False False False False False False False False
 False False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False  True
 False False False  True False False False False False False False False
  True False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[1.9348409100817299, 0.5867619998972957]",0,False,False
131,107.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False False False False False False  True False False
 False  True False False False  True  True False False  True  True False
 False False  True  True False False False  True False False False  True
  True False False  True  True False False False False False  True False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[2.765983730024195, 0.5867619998972957]",0,False,False
132,108.0,3000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False False False  True  True False False False  True False False
 False  True False False False  True  True False False  True  True False
 False False  True False False False False False  True  True False False
  True  True False False False  True False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[2.765983730024195, 0.5867619998972957]",0,False,False
133,109.0,6000.0,0.0,-1,-1,0,"[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[False False  True False False False  True False False False  True  True
 False False False  True  True False False  True  True False False False
  True False False False  True  True False False False False  True  True
 False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[2.765983730024195, 0.5867619998972957]",0,False,False
134,110.0,750.0,0.0,1,1,0,"[False False False False  True False False False False False False False
 False  True False False False False  True False False False False  True
 False False False False False False False False  True False False False
 False False False False False  True False False False False False False
 False False False  True False False False False False False False False
  True False False False False False False]","[False False False False False False False False False False False False
 False False False False False False False False False False False False
 False False False False False False False False False False False False
  True False False False False False False False False  True False False
 False False False False False False False False False False False False
 False False False False False False False]","[0.48, 0.52, 0.0]","[2.765983730024195, 0.5867619998972957]",0,False,False
